Price,Close,SMA_50,SMA_200,Signal_SMA,Action,ExecAction,Portfolio,Shares,Max Drawdown Amount,Max Drawdown Percent,Daily Return
Ticker,NVDA,,,,,,,,,,
Date,,,,,,,,,,,
2021-08-03,19.772998809814453,18.592500686645508,14.895365619659424,1,0.0,0,1167.9336396450576,59.06709704879698,-52.075321454374944,-0.042684376192980045,0.003291092198197232
2021-08-04,20.23102378845215,18.685614376068116,14.927669525146484,1,0.0,0,1194.9878455090234,59.06709704879698,-25.02111559040918,-0.020508960498012208,0.023164163566851137
2021-08-05,20.593252182006836,18.785259342193605,14.963348631858826,1,0.0,0,1216.383625184948,59.06709704879698,-3.6253359144845945,-0.002971564988520692,0.01790460024872531
2021-08-06,20.322826385498047,18.878453216552735,14.996939067840577,1,0.0,0,1200.410358418065,59.06709704879698,-19.598602681367538,-0.016064310432364337,-0.013131767343920187
2021-08-09,20.251981735229492,18.97446029663086,15.030777230262757,1,0.0,0,1196.2257705852644,59.06709704879698,-23.783190514168155,-0.01949427526559766,-0.00348596444828686
2021-08-10,19.89374542236328,19.048208160400392,15.063640503883361,1,0.0,0,1175.0657915267925,59.06709704879698,-44.943169572640045,-0.0368383930001126,-0.017688951014756316
2021-08-11,19.657245635986328,19.116826972961427,15.09417845249176,1,0.0,0,1161.0964356928455,59.06709704879698,-58.912525406587065,-0.04828860056363604,-0.011888147825149686
2021-08-12,19.862810134887695,19.1793062210083,15.1279825258255,1,0.0,0,1173.2385338992397,59.06709704879698,-46.7704272001929,-0.03833613415269088,0.010457441632872433
2021-08-13,20.14520835876465,19.24361240386963,15.161924901008605,1,0.0,0,1189.9189771953877,59.06709704879698,-30.089983904044857,-0.024663740073621043,0.014217435597440486
2021-08-16,19.90771484375,19.29102729797363,15.198517069816589,1,0.0,0,1175.8909246955575,59.06709704879698,-44.11803640387507,-0.03616205930497207,-0.011789082087667824
2021-08-17,19.416749954223633,19.327809791564942,15.230675339698792,1,0.0,0,1146.8910539183516,59.06709704879698,-73.11790718108091,-0.05993227059184014,-0.024662041493954012
2021-08-18,18.9996395111084,19.359482460021972,15.263190732002258,1,0.0,0,1122.2535508947974,59.06709704879698,-97.75541020463515,-0.08012679686921409,-0.021481990760482628
2021-08-19,19.75603675842285,19.408174057006836,15.299255065917968,1,0.0,0,1166.9317405093632,59.06709704879698,-53.07722059006937,-0.043505598960714154,0.03981113677826453
2021-08-20,20.77187728881836,19.47585033416748,15.338211407661438,1,0.0,0,1226.9344917043359,59.06709704879698,0.0,0.0,0.0514192468265382
2021-08-23,21.911453247070312,19.558330001831056,15.3790034532547,1,0.0,0,1294.24593542488,59.06709704879698,0.0,0.0,0.05486148133878088
2021-08-24,21.746807098388672,19.63365509033203,15.417148976325988,1,0.0,0,1284.5207653819907,59.06709704879698,-9.725170042889204,-0.007514159231024831,-0.007514159231024831
2021-08-25,22.16592025756836,19.721957626342775,15.455386066436768,1,0.0,0,1309.2765630296853,59.06709704879698,0.0,0.0,0.019272399726704803
2021-08-26,22.021223068237305,19.806932067871095,15.49754201889038,1,0.0,0,1300.7297201047797,59.06709704879698,-8.546842924905604,-0.006527912563506155,-0.006527912563506155
2021-08-27,22.588016510009766,19.886338233947754,15.546822814941406,1,0.0,0,1334.2085633365753,59.06709704879698,0.0,0.0,0.025738508711170782
2021-08-30,22.63990592956543,19.96715145111084,15.593132758140564,1,0.0,0,1337.2735207172755,59.06709704879698,0.0,0.0,0.0022972100951259566
2021-08-31,22.341493606567383,20.04621753692627,15.637757453918457,1,0.0,0,1319.6471710741928,59.06709704879698,-17.626349643082676,-0.013180811083157051,-0.013180811083157051
2021-09-01,22.397384643554688,20.117230949401854,15.68345796585083,1,0.0,0,1322.9484923800799,59.06709704879698,-14.32502833719559,-0.010712115446294024,0.002501669672204665
2021-09-02,22.35247039794922,20.183943252563477,15.72784592628479,1,0.0,0,1320.295538276028,59.06709704879698,-16.977982441247377,-0.012695968459871199,-0.002005334387039426
2021-09-03,22.79859733581543,20.256619377136232,15.774928131103515,1,0.0,0,1346.6469614110542,59.06709704879698,0.0,0.0,0.01995873073193488
2021-09-07,22.617952346801758,20.329165153503418,15.821074705123902,1,0.0,0,1335.9767863136049,59.06709704879698,-10.670175097449373,-0.00792351329131491,-0.00792351329131491
2021-09-08,22.295578002929688,20.376223907470703,15.865552082061768,1,0.0,0,1316.9350696580711,59.06709704879698,-29.711891752983092,-0.022063608803490786,-0.014253029581506427
2021-09-09,22.133895874023438,20.419215812683106,15.910978283882141,1,0.0,0,1307.3849756589095,59.06709704879698,-39.26198575214471,-0.029155366534228788,-0.007251757675221793
2021-09-10,22.43431282043457,20.46870002746582,15.957646102905274,1,0.0,0,1325.129732587679,59.06709704879698,-21.517228823375262,-0.015978374020781838,0.013572709843805875
2021-09-13,22.108943939208984,20.507495727539062,16.0035955953598,1,0.0,0,1305.911137303669,59.06709704879698,-40.73582410738527,-0.030249816971109622,-0.01450318018786012
2021-09-14,22.198772430419922,20.54259967803955,16.048613381385803,1,0.0,0,1311.2170455117723,59.06709704879698,-35.42991589928192,-0.026309728469707805,0.00406299330524007
2021-09-15,22.297576904296875,20.575458641052247,16.09399307727814,1,0.0,0,1317.0531389591176,59.06709704879698,-29.593822451936603,-0.021975932297004785,0.004450898092975608
2021-09-16,22.198772430419922,20.61286266326904,16.138179597854613,1,0.0,0,1311.2170455117723,59.06709704879698,-35.42991589928192,-0.026309728469707805,-0.004431175382914043
2021-09-17,21.857433319091797,20.652800025939943,16.18071675300598,1,0.0,0,1291.0551350964038,59.06709704879698,-55.59182631465046,-0.04128166320324944,-0.015376485902453552
2021-09-20,21.071964263916016,20.674084281921388,16.218556365966798,1,0.0,0,1244.6597581855092,59.06709704879698,-101.98720322554504,-0.07573417989127607,-0.03593601516284606
2021-09-21,21.204700469970703,20.68879783630371,16.257780213356018,1,0.0,0,1252.5001005504305,59.06709704879698,-94.14686086062375,-0.06991205828881386,0.0062991852298261986
2021-09-22,21.898347854614258,20.72262336730957,16.29966323375702,1,0.0,0,1293.4718379368155,59.06709704879698,-53.17512347423872,-0.039487055626309275,0.032711963351044426
2021-09-23,22.43830108642578,20.775400466918946,16.344004182815553,1,0.0,0,1325.3653078820385,59.06709704879698,-21.281653529015784,-0.015803439311752654,0.024657258867031295
2021-09-24,22.038082122802734,20.837641105651855,16.38762432575226,1,0.0,0,1301.7255355169468,59.06709704879698,-44.921425894107415,-0.03335798259035727,-0.017836420060570735
2021-09-27,21.617897033691406,20.907548942565917,16.431234140396118,1,0.0,0,1276.9064220799507,59.06709704879698,-69.74053933110349,-0.05178828700435889,-0.019066318328878618
2021-09-28,20.658769607543945,20.94592544555664,16.469841375350953,1,0.0,0,1220.2535493175358,59.06709704879698,-126.39341209351846,-0.0938578675149424,-0.04436728626529518
2021-09-29,20.47711944580078,20.984016799926756,16.507335901260376,1,0.0,0,1209.5240015849226,59.06709704879698,-137.1229598261316,-0.10182547004186626,-0.008792883854846334
2021-09-30,20.675735473632812,21.01015434265137,16.54435000419617,1,0.0,0,1221.2556737763236,59.06709704879698,-125.39128763473059,-0.09311370480006287,0.009699412476336322
2021-10-01,20.701684951782227,21.033138694763185,16.5812358045578,1,0.0,0,1222.7884341205408,59.06709704879698,-123.8585272905134,-0.09197549977072761,0.001255069169486589
2021-10-04,19.69364356994629,21.03668071746826,16.613669791221618,1,0.0,0,1163.246355990434,59.06709704879698,-183.4006054206202,-0.1361905612057729,-0.048693687696621746
2021-10-05,20.411245346069336,21.059843635559083,16.64919937133789,1,0.0,0,1205.6330097430832,59.06709704879698,-141.013951667971,-0.10471486269884178,0.036438243313093865
2021-10-06,20.65976905822754,21.089693336486818,16.686316890716554,1,0.0,0,1220.312583968059,59.06709704879698,-126.33437744299522,-0.09381402926169935,0.012175823079117576
2021-10-07,21.03403663635254,21.121140937805176,16.725005316734315,1,0.0,0,1242.4194833273866,59.06709704879698,-104.22747808366762,-0.07739777467321884,0.018115767754719903
2021-10-08,20.790508270263672,21.14454471588135,16.76274537563324,1,0.0,0,1228.0349696934807,59.06709704879698,-118.61199171757357,-0.08807950050493463,-0.011577823615082083
2021-10-11,20.654773712158203,21.1684867477417,16.80114813327789,1,0.0,0,1220.0175233769892,59.06709704879698,-126.62943803406506,-0.094033136867126,-0.00652867916171207
2021-10-12,20.630823135375977,21.18694046020508,16.83950843334198,1,0.0,0,1218.602832333819,59.06709704879698,-128.0441290772353,-0.09508366538997504,-0.0011595661669304702
2021-10-13,20.898300170898438,21.209446487426757,16.879673595428468,1,0.0,0,1234.4019243493485,59.06709704879698,-112.24503706170572,-0.08335149469619885,0.0129649231040041
2021-10-14,21.703731536865234,21.23890064239502,16.923650255203246,1,0.0,0,1281.9764170090546,59.06709704879698,-64.67054440199968,-0.048023384194351926,0.03854052049115397
2021-10-15,21.819503784179688,21.263425674438476,16.96719600200653,1,0.0,0,1288.8147475767346,59.06709704879698,-57.832213834319646,-0.04294534164598085,0.005334209332519935
2021-10-18,22.178808212280273,21.300545310974123,17.012990794181825,1,0.0,0,1310.0378171014145,59.06709704879698,-36.60914430963976,-0.0271854059443164,0.01646712187658017
2021-10-19,22.246675491333008,21.34043918609619,17.058833212852477,1,0.0,0,1314.04654025966,59.06709704879698,-32.60042115139413,-0.024208587763220768,0.0030600056776339812
2021-10-20,22.060039520263672,21.3837650680542,17.102290124893187,1,0.0,0,1303.022495243711,59.06709704879698,-43.624466167343144,-0.032394879591628234,-0.008389387040865892
2021-10-21,22.64789581298828,21.44357807159424,17.15262692451477,1,0.0,0,1337.7454599368216,59.06709704879698,-8.901501474232646,-0.006610122570584798,0.026648016300452326
2021-10-22,22.681821823120117,21.499958305358888,17.19949568271637,1,0.0,0,1339.7493708697573,59.06709704879698,-6.89759054129695,-0.005122048123191392,0.0014979762540403563
2021-10-25,23.120967864990234,21.5594734954834,17.248895516395567,1,0.0,0,1365.6884527434945,59.06709704879698,0.0,0.0,0.019361145030355686
2021-10-26,24.668954849243164,21.654698295593263,17.304316177368165,1,0.0,0,1457.123550172637,59.06709704879698,0.0,0.0,0.06695165156113081
2021-10-27,24.403478622436523,21.75443286895752,17.359091362953187,1,0.0,0,1441.4426401197006,59.06709704879698,-15.68091005293627,-0.010761551449139928,-0.010761551449139928
2021-10-28,24.89252281188965,21.872290534973146,17.416077399253844,1,0.0,0,1470.3290607192787,59.06709704879698,0.0,0.0,0.020039937626084914
2021-10-29,25.517301559448242,21.98751583099365,17.477840371131897,1,0.0,0,1507.2329276353478,59.06709704879698,0.0,0.0,0.02509905292765957
2021-11-01,25.77680015563965,22.087614288330077,17.542599983215332,1,0.0,0,1522.5607564006123,59.06709704879698,0.0,0.0,0.010169515596578638
2021-11-02,26.349681854248047,22.176378860473633,17.609397501945494,1,0.0,0,1556.3992152897943,59.06709704879698,0.0,0.0,0.02222470186948544
2021-11-03,26.546297073364258,22.272368659973143,17.67548017501831,1,0.0,0,1568.012705518602,59.06709704879698,0.0,0.0,0.0074617682370428096
2021-11-04,29.74307632446289,22.423911781311034,17.755044751167297,1,0.0,0,1756.8371757868254,59.06709704879698,0.0,0.0,0.1204227935166966
2021-11-05,29.694169998168945,22.577370719909666,17.83513771057129,1,0.0,0,1753.9484210653209,59.06709704879698,-2.8887547215044833,-0.001644292801471936,-0.001644292801471936
2021-11-08,30.74412727355957,22.740492935180665,17.920775904655457,1,0.0,0,1815.9663493479093,59.06709704879698,0.0,0.0,0.03535903766481319
2021-11-09,30.597410202026367,22.89964302062988,18.00676758289337,1,0.0,0,1807.3001978449422,59.06709704879698,-8.666151502967068,-0.0047721982877485525,-0.0047721982877485525
2021-11-10,29.40174102783203,23.040847969055175,18.089361443519593,1,0.0,0,1736.6754906945505,59.06709704879698,-79.29085865335878,-0.04366317618265947,-0.03907746329835293
2021-11-11,30.330928802490234,23.199518852233886,18.175936789512633,1,0.0,0,1791.5599151568422,59.06709704879698,-24.406434191067092,-0.013439915447679529,0.031603154853266036
2021-11-12,30.330928802490234,23.359088020324705,18.262817568778992,1,0.0,0,1791.5599151568422,59.06709704879698,-24.406434191067092,-0.013439915447679529,0.0
2021-11-15,29.966642379760742,23.502448921203612,18.346643981933592,1,0.0,0,1770.0425736719203,59.06709704879698,-45.92377567598896,-0.025288891334621755,-0.012010394574517025
2021-11-16,30.1442928314209,23.652975730895996,18.429764199256898,1,0.0,0,1780.5358701408934,59.06709704879698,-35.43047920701588,-0.01951053730689367,0.005928273491865754
2021-11-17,29.20412826538086,23.79114673614502,18.5083144903183,1,0.0,0,1725.0030784767662,59.06709704879698,-90.9632708711431,-0.050090835055289884,-0.03118880815343128
2021-11-18,31.613431930541992,23.980737457275392,18.59824435710907,1,0.0,0,1867.3136518868612,59.06709704879698,0.0,0.0,0.08249873590704548
2021-11-19,32.92087936401367,24.190468788146973,18.695076718330384,1,0.0,0,1944.5407763259334,59.06709704879698,0.0,0.0,0.041357339384862746
2021-11-22,31.893888473510742,24.386167678833008,18.782546787261964,1,0.0,0,1883.8794057283665,59.06709704879698,-60.66137059756693,-0.03119573080497806,-0.03119573080497806
2021-11-23,31.68429183959961,24.575878067016603,18.869844026565552,1,0.0,0,1871.4991410120363,59.06709704879698,-73.04163531389713,-0.037562408669004066,-0.006571686424664547
2021-11-24,32.61048889160156,24.782136306762695,18.959273986816406,1,0.0,0,1926.2069121689453,59.06709704879698,-18.333864156988056,-0.009428377321882953,0.02923205785033134
2021-11-26,31.4417667388916,24.96699619293213,19.04043438911438,1,0.0,0,1857.1738873517472,59.06709704879698,-87.36688897418617,-0.04492931700782299,-0.03583884180929742
2021-11-29,33.31113052368164,25.196070137023927,19.132385210990904,1,0.0,0,1967.591779447447,59.06709704879698,0.0,0.0,0.059454794646693454
2021-11-30,32.612483978271484,25.426880531311035,19.219002766609194,1,0.0,0,1926.3247561468984,59.06709704879698,-41.267023300548544,-0.020973366392157522,-0.020973366392157522
2021-12-01,31.377735137939453,25.63034122467041,19.30156210899353,1,0.0,0,1853.3917265641169,59.06709704879698,-114.20005288333005,-0.05804052145176197,-0.03786123256218987
2021-12-02,32.067481994628906,25.833723907470702,19.38795415878296,1,0.0,0,1894.1330710872953,59.06709704879698,-73.4587083601516,-0.03733432367804501,0.021982047259219373
2021-12-03,30.6370906829834,25.997699699401856,19.46670805454254,1,0.0,0,1809.6440086645741,59.06709704879698,-157.9477707828728,-0.08027466491409552,-0.044605663515616456
2021-12-06,29.982290267944336,26.156583862304686,19.545034017562866,1,0.0,0,1770.9668490018694,59.06709704879698,-196.62493044557755,-0.09993177065457914,-0.02137280010737941
2021-12-07,32.36792755126953,26.37158447265625,19.636354045867918,1,0.0,0,1911.879517939267,59.06709704879698,-55.712261508179836,-0.028314949315261573,0.07956821383574586
2021-12-08,31.768030166625977,26.59376968383789,19.72289439678192,1,0.0,0,1876.4453209012067,59.06709704879698,-91.14645854624018,-0.04632386631125107,-0.018533697707193042
2021-12-09,30.43446159362793,26.792916526794432,19.80870837211609,1,0.0,0,1797.6752965787055,59.06709704879698,-169.91648286874147,-0.08635758933515092,-0.04197832116134892
2021-12-10,30.142995834350586,26.982261734008787,19.89103548526764,1,0.0,0,1780.459260289069,59.06709704879698,-187.13251915837782,-0.09510739021837633,-0.009576833103509541
2021-12-13,28.109704971313477,27.130422134399414,19.962561616897585,1,0.0,0,1660.3586715536242,59.06709704879698,-307.23310789382276,-0.1561467734837264,-0.06745483674585506
2021-12-14,28.285383224487305,27.302256927490234,20.03713777065277,1,0.0,0,1670.7354759832058,59.06709704879698,-296.85630346424114,-0.15087291305293338,0.006249736642668813
2021-12-15,30.403518676757812,27.502102394104003,20.125303988456725,1,0.0,0,1795.8475883049653,59.06709704879698,-171.74419114248167,-0.0872864955711048,0.07488445305689861
2021-12-16,28.33529281616211,27.655612869262697,20.205295743942262,1,0.0,0,1673.6834906783272,59.06709704879698,-293.90828876911974,-0.14937462731810003,-0.06802587169546181
2021-12-17,27.750362396240234,27.78993938446045,20.281907815933227,1,0.0,0,1639.1333487980082,59.06709704879698,-328.4584306494387,-0.16693423609529345,-0.020643175410851478
2021-12-20,27.66851043701172,27.92749942779541,20.362440204620363,1,0.0,0,1634.2985911786234,59.06709704879698,-333.29318826882354,-0.16939143157145198,-0.002949581632836762
2021-12-21,29.02203941345215,28.09484474182129,20.44509614944458,1,0.0,0,1714.247618588389,59.06709704879698,-253.34416085905787,-0.12875849731909517,0.04891947398186769
2021-12-22,29.34644317626953,28.26915714263916,20.52963351726532,1,0.0,0,1733.4092071297184,59.06709704879698,-234.1825723177285,-0.11901989770636945,0.011177841715252379
2021-12-23,29.586009979248047,28.44291133880615,20.612748632431032,1,0.0,0,1747.5597227309204,59.06709704879698,-220.03205671652654,-0.11182810327573,0.008163401661303693
2021-12-27,30.888633728027344,28.626609382629393,20.70306275367737,1,0.0,0,1824.5019261181349,59.06709704879698,-143.08985332931206,-0.07272334374638201,0.044028368465128365
2021-12-28,30.26677131652832,28.79555473327637,20.788595247268677,1,0.0,0,1787.7703187071231,59.06709704879698,-179.8214607403238,-0.09139165075736522,-0.02013240264928795
2021-12-29,29.946348190307617,28.950905532836913,20.872026796340943,1,0.0,0,1768.843854813966,59.06709704879698,-198.74792463348103,-0.10101075167598783,-0.010586630561606136
2021-12-30,29.532106399536133,29.096614151000978,20.95313772201538,1,0.0,0,1744.3757947567992,59.06709704879698,-223.2159846906477,-0.11344628851485283,-0.013832798180899997
2021-12-31,29.357433319091797,29.242562026977538,21.036461772918702,1,0.0,0,1734.0583629623811,59.06709704879698,-233.5334164850658,-0.11868997366448053,-0.0059146841095994995
2022-01-03,30.06613540649414,29.390926818847657,21.122714524269103,1,0.0,0,1775.9193379376604,59.06709704879698,-191.6724415097865,-0.09741473994347205,0.02414046485942145
2022-01-04,29.236648559570312,29.52202335357666,21.20312135219574,1,0.0,0,1726.9239578497102,59.06709704879698,-240.66782159773675,-0.12231593164376953,-0.027588741808987516
2022-01-05,27.553720474243164,29.610678405761718,21.275689663887025,1,0.0,0,1627.5182813075453,59.06709704879698,-340.07349813990163,-0.17283742577711092,-0.05756227776580303
2022-01-06,28.126670837402344,29.679832725524903,21.353256464004517,1,0.0,0,1661.360796012412,59.06709704879698,-306.2309834350349,-0.15563745825418773,0.020793938288470537
2022-01-07,27.197368621826172,29.735710525512694,21.426714243888856,1,0.0,0,1606.4696118573122,59.06709704879698,-361.1221675901347,-0.18353510690695585,-0.03303989373461158
2022-01-10,27.35009002685547,29.784861869812012,21.499419202804564,1,0.0,0,1615.4904219096063,59.06709704879698,-352.1013575378406,-0.1789504109621357,0.005615300772396692
2022-01-11,27.766328811645508,29.829842414855957,21.57366162776947,1,0.0,0,1640.0764386062729,59.06709704879698,-327.51534084117407,-0.16645492437112608,0.015218918269787274
2022-01-12,27.947999954223633,29.873266410827636,21.649194011688234,1,0.0,0,1650.807225615901,59.06709704879698,-316.78455383154596,-0.16100115742530074,0.006542857855300399
2022-01-13,26.526596069335938,29.876804695129394,21.715242476463317,1,0.0,0,1566.8490244017023,59.06709704879698,-400.7427550457446,-0.2036716961474011,-0.05085887674308831
2022-01-14,26.892925262451172,29.883737258911133,21.780810513496398,1,0.0,0,1588.4870264032475,59.06709704879698,-379.10475304419947,-0.1926744952912247,0.01380988318884624
2022-01-18,25.855817794799805,29.805992088317872,21.840316348075866,1,0.0,0,1527.228098961452,59.06709704879698,-440.363680485995,-0.2238084571636405,-0.0385643234244738
2022-01-19,25.021339416503906,29.71253547668457,21.896278290748597,1,0.0,0,1477.9378836055255,59.06709704879698,-489.65389584192144,-0.24885949461500068,-0.03227429837720042
2022-01-20,24.106008529663086,29.57977310180664,21.946256895065307,1,0.0,0,1423.8719452807372,59.06709704879698,-543.7198341667097,-0.27633772403714807,-0.036582009923780356
2022-01-21,23.331422805786133,29.434453353881835,21.991497106552124,1,0.0,0,1378.1194151558846,59.06709704879698,-589.4723642915624,-0.2995907842515495,-0.03213247530895902
2022-01-24,23.329429626464844,29.313007125854494,22.03631333351135,1,0.0,0,1378.0016838394783,59.06709704879698,-589.5900956079686,-0.29965061948649807,-8.542896581487103e-05
2022-01-25,22.283336639404297,29.152055282592773,22.071863598823548,1,0.0,0,1316.212007850707,59.06709704879698,-651.3797715967398,-0.3310543266142659,-0.04484005840733718
2022-01-26,22.730518341064453,29.000047073364257,22.10730278491974,1,0.0,0,1342.6257328211138,59.06709704879698,-624.9660466263331,-0.3176299337873024,0.020067986625907475
2022-01-27,21.904029846191406,28.838794822692872,22.14061731815338,1,0.0,0,1293.8074566847333,59.06709704879698,-673.7843227627136,-0.3424411149714859,-0.03636030126862233
2022-01-28,22.798397064208984,28.691876907348632,22.17411253452301,1,0.0,0,1346.6351319486403,59.06709704879698,-620.9566474988067,-0.3155922148003628,0.04083117235950473
2022-01-31,24.441396713256836,28.596622276306153,22.216943860054016,1,0.0,0,1443.682351670089,59.06709704879698,-523.9094277773579,-0.26626937215832736,0.07206645469067574
2022-02-01,24.593124389648438,28.456216125488282,22.263281106948853,1,0.0,0,1452.6444650565002,59.06709704879698,-514.9473143909468,-0.2617145079430846,0.0062078152967954825
2022-02-02,25.196020126342773,28.30171894073486,22.313583092689512,1,0.0,0,1488.2557660461305,59.06709704879698,-479.33601340131645,-0.24361558043098097,0.024514808575851532
2022-02-03,23.90437889099121,28.14192874908447,22.356482849121093,1,0.0,0,1411.9622678453918,59.06709704879698,-555.6295116020551,-0.28239064495283206,-0.051263700730304396
2022-02-04,24.274702072143555,27.99373695373535,22.403779468536378,1,0.0,0,1433.8361831259365,59.06709704879698,-533.7555963215104,-0.2712735445923663,0.01549185539775344
2022-02-07,24.68295669555664,27.835186309814453,22.451047234535217,1,0.0,0,1457.9505985876974,59.06709704879698,-509.6411808597495,-0.25901774249273934,0.016818110566291233
2022-02-08,25.062267303466797,27.707596321105957,22.499150309562683,1,0.0,0,1480.3553750767646,59.06709704879698,-487.2364043706823,-0.24763083961832344,0.015367308405902502
2022-02-09,26.656354904174805,27.574500808715822,22.555703940391542,1,0.0,0,1574.5135020920686,59.06709704879698,-393.0782773553783,-0.199776336464348,0.0636050833472479
2022-02-10,25.776962280273438,27.43779037475586,22.608384380340578,1,0.0,0,1522.5703326320902,59.06709704879698,-445.02144681535674,-0.22617569938228288,-0.03298998032786704
2022-02-11,23.905378341674805,27.288343238830567,22.651467456817628,1,0.0,0,1412.021302495915,59.06709704879698,-555.5704769515319,-0.28236064144746076,-0.07260684630907488
